date,city,temp,humidity,pressure,wind,condition
2022-03-07,Nashik,31.7,70.4,1006.5,9.5,Humid
2022-03-07,Nagpur,36.0,48.4,1010.2,11.1,Clear
2022-03-07,Delhi,26.5,54.5,1017.7,10.0,Clear
2022-03-07,Bangalore,29.6,54.0,1004.0,12.2,Clear
2022-03-07,Hyderabad,37.5,57.4,1013.0,12.6,Clear
2022-03-07,Chennai,34.0,77.1,1008.1,4.3,Humid
2022-03-07,Kolkata,35.4,80.9,1008.2,12.1,Rainy
2022-03-07,Ahmedabad,33.4,53.7,1011.3,7.9,Cloudy
2022-03-08,Pune,33.9,72.9,1008.6,10.9,Humid
2022-03-08,Mumbai,35.5,86.3,1006.5,15.5,Rainy
2022-03-08,Nashik,31.4,64.9,1014.8,11.6,Clear
2022-03-08,Nagpur,35.9,48.1,1007.2,5.7,Cloudy
2022-03-08,Delhi,33.0,60.9,1009.0,10.1,Clear
2022-03-08,Bangalore,28.2,58.9,1012.7,9.5,Cloudy
2022-03-08,Hyderabad,35.3,60.4,1007.6,10.1,Clear
2022-03-08,Chennai,35.6,75.1,1011.9,10.1,Humid
2022-03-08,Kolkata,32.0,82.9,1007.9,8.9,Rainy
2022-03-08,Ahmedabad,38.2,55.5,1008.1,10.3,Clear
2022-03-09,Pune,32.3,66.6,1003.3,12.2,Clear
2022-03-09,Mumbai,35.7,79.0,1006.3,11.9,Rainy
2022-03-09,Nashik,29.3,61.2,1004.9,7.3,Clear
2022-03-09,Nagpur,37.0,55.0,1012.2,7.1,Clear
2022-03-09,Delhi,30.6,61.9,1014.3,12.7,Clear
2022-03-09,Bangalore,29.5,77.9,1015.1,15.1,Humid
2022-03-09,Hyderabad,31.5,61.0,1008.3,5.0,Clear
2022-03-09,Chennai,34.4,86.4,1008.0,8.0,Rainy
2022-03-09,Kolkata,36.0,73.8,1017.4,9.2,Humid
2022-03-09,Ahmedabad,38.5,49.1,1010.1,13.4,Clear
2022-03-10,Pune,34.2,68.8,1003.3,10.9,Humid
2022-03-10,Mumbai,36.2,81.5,1010.5,8.2,Rainy
2022-03-10,Nashik,26.9,52.2,1003.9,12.0,Clear
2022-03-10,Nagpur,32.1,47.5,1010.4,7.2,Clear
2022-03-10,Delhi,28.1,68.6,1007.5,9.7,Humid
2022-03-10,Bangalore,28.6,69.2,1010.1,8.7,Humid
2022-03-10,Hyderabad,34.3,60.3,1006.9,11.3,Clear
2022-03-10,Chennai,36.4,87.4,1008.7,11.7,Rainy
2022-03-10,Kolkata,35.7,76.1,1013.7,8.8,Humid
2022-03-10,Ahmedabad,37.5,48.8,1010.2,12.8,Clear
2022-03-11,Pune,29.3,62.0,1019.1,9.4,Cloudy
2022-03-11,Mumbai,39.9,86.2,1006.6,12.3,Rainy
2022-03-11,Nashik,30.8,51.2,1008.7,9.6,Clear
2022-03-11,Nagpur,35.4,52.9,1006.4,11.9,Cloudy
2022-03-11,Delhi,33.0,59.4,1009.0,8.9,Cloudy
2022-03-11,Bangalore,28.8,70.0,1013.6,13.9,Humid
2022-03-11,Hyderabad,34.2,52.5,1008.9,7.0,Clear
2022-03-11,Chennai,33.7,80.6,1008.4,10.6,Rainy
2022-03-11,Kolkata,34.5,69.5,1012.5,6.0,Humid
2022-03-11,Ahmedabad,37.1,47.6,1019.6,9.6,Clear
2022-03-12,Pune,31.2,74.1,1009.9,11.0,Humid
2022-03-12,Mumbai,34.8,80.7,1010.1,4.1,Rainy
2022-03-12,Nashik,26.6,61.5,1016.3,11.0,Clear
2022-03-12,Nagpur,32.8,49.1,1012.3,12.4,Clear
2022-03-12,Delhi,31.7,62.9,1011.5,9.6,Cloudy
2022-03-12,Bangalore,28.5,58.1,1016.1,6.7,Clear
2022-03-12,Hyderabad,36.7,61.4,1010.9,7.8,Clear
2022-03-12,Chennai,35.2,84.2,1005.6,12.2,Rainy
2022-03-12,Kolkata,33.3,70.8,1005.7,7.5,Humid
2022-03-12,Ahmedabad,36.9,64.1,1020.9,9.0,Clear
2022-03-13,Pune,31.8,76.2,1014.0,8.5,Humid
2022-03-13,Mumbai,33.3,90.2,1004.1,10.6,Rainy
2022-03-13,Nashik,29.5,57.9,1011.4,10.6,Clear
2022-03-13,Nagpur,36.0,49.5,1010.0,11.6,Cloudy
2022-03-13,Delhi,29.3,58.7,1008.7,9.6,Clear
2022-03-13,Bangalore,32.8,68.6,1013.8,10.6,Humid
2022-03-13,Hyderabad,35.8,58.0,1012.3,6.7,Clear
2022-03-13,Chennai,34.4,71.3,1013.4,9.7,Humid
2022-03-13,Kolkata,34.1,74.9,1017.5,11.1,Humid
2022-03-13,Ahmedabad,37.8,50.5,1011.1,14.2,Windy
2022-03-14,Pune,31.3,58.2,1013.5,11.5,Clear
2022-03-14,Mumbai,36.0,94.5,1003.3,6.9,Rainy
2022-03-14,Nashik,30.9,70.4,1007.2,17.3,Humid
2022-03-14,Nagpur,36.0,42.7,1016.4,8.6,Clear
2022-03-14,Delhi,27.4,64.9,1013.2,9.3,Clear
2022-03-14,Bangalore,25.5,68.0,1012.3,8.4,Humid
2022-03-14,Hyderabad,30.9,51.1,1011.5,10.3,Clear
2022-03-14,Chennai,37.8,83.6,1016.2,11.2,Rainy
2022-03-14,Kolkata,34.7,83.3,1012.8,16.7,Rainy
2022-03-14,Ahmedabad,38.7,50.3,1005.3,8.3,Clear
2022-03-15,Pune,31.8,58.1,1010.9,12.4,Clear
2022-03-15,Mumbai,34.0,82.9,1011.9,10.4,Rainy
2022-03-15,Nashik,30.1,55.6,1008.3,16.8,Windy
2022-03-15,Nagpur,38.2,45.0,1000.5,10.2,Clear
2022-03-15,Delhi,30.9,67.8,1003.6,8.0,Cloudy
2022-03-15,Bangalore,30.1,67.3,1017.6,12.1,Cloudy
2022-03-15,Hyderabad,33.6,51.7,1009.4,11.4,Clear
2022-03-15,Chennai,36.3,74.8,1014.2,10.9,Humid
2022-03-15,Kolkata,38.7,89.4,1013.1,10.2,Rainy
2022-03-15,Ahmedabad,34.9,53.9,1010.8,11.6,Clear
2022-03-16,Pune,30.0,73.6,1011.4,8.2,Humid
2022-03-16,Mumbai,35.9,86.2,1016.9,6.1,Rainy
2022-03-16,Nashik,29.5,66.2,1013.0,11.5,Clear
2022-03-16,Nagpur,35.6,59.8,1012.2,2.9,Clear
2022-03-16,Delhi,29.1,69.0,1013.4,10.4,Humid
2022-03-16,Bangalore,30.0,62.2,1008.6,9.8,Clear
2022-03-16,Hyderabad,34.9,60.1,996.7,8.1,Clear
2022-03-16,Chennai,36.1,71.8,1009.9,9.1,Humid
2022-03-16,Kolkata,37.3,71.4,1004.8,14.6,Humid
2022-03-16,Ahmedabad,35.5,50.3,1011.2,7.6,Clear
2022-03-17,Pune,31.6,55.1,1013.8,8.2,Clear
2022-03-17,Mumbai,34.8,84.4,1012.9,12.2,Rainy
2022-03-17,Nashik,32.7,59.1,1007.7,8.9,Clear
2022-03-17,Nagpur,35.8,55.6,1015.4,14.4,Windy
2022-03-17,Delhi,30.2,57.2,1008.7,6.5,Cloudy
2022-03-17,Bangalore,27.5,60.4,1003.8,10.7,Cloudy
2022-03-17,Hyderabad,36.2,51.6,1010.9,9.6,Clear
2022-03-17,Chennai,37.2,91.3,1005.9,7.3,Rainy
2022-03-17,Kolkata,38.2,80.4,1010.3,8.6,Rainy
2022-03-17,Ahmedabad,36.4,48.1,1004.0,12.9,Clear
2022-03-18,Pune,34.6,58.6,1012.2,9.9,Clear
2022-03-18,Mumbai,33.1,86.4,1021.8,11.5,Rainy
2022-03-18,Nashik,29.2,48.9,1012.8,7.0,Clear
2022-03-18,Nagpur,34.5,44.1,1012.0,14.0,Windy
2022-03-18,Delhi,29.5,58.0,1007.9,11.7,Clear
2022-03-18,Bangalore,30.3,76.7,1013.7,9.7,Humid
2022-03-18,Hyderabad,35.3,52.9,1011.5,6.7,Clear
2022-03-18,Chennai,39.3,77.4,1008.9,10.7,Humid
2022-03-18,Kolkata,35.8,78.2,1004.9,10.9,Rainy
2022-03-18,Ahmedabad,36.1,46.2,1010.1,7.1,Cloudy
2022-03-19,Pune,31.2,57.6,1020.4,6.9,Clear
2022-03-19,Mumbai,34.6,78.6,998.5,7.8,Rainy
2022-03-19,Nashik,31.3,63.6,1012.6,10.5,Clear
2022-03-19,Nagpur,34.9,57.9,1008.0,12.1,Clear
2022-03-19,Delhi,28.7,65.2,1007.0,6.9,Clear
2022-03-19,Bangalore,29.5,70.6,1010.7,13.8,Humid
2022-03-19,Hyderabad,30.0,60.0,1009.3,5.5,Clear
2022-03-19,Chennai,38.3,76.6,1013.6,12.7,Humid
2022-03-19,Kolkata,36.8,78.9,1015.5,11.1,Rainy
2022-03-19,Ahmedabad,40.3,40.8,1011.4,10.8,Clear
2022-03-20,Pune,31.3,69.9,1011.7,5.1,Humid
2022-03-20,Mumbai,38.6,77.0,1017.7,9.5,Humid
2022-03-20,Nashik,29.2,60.8,1007.2,4.3,Clear
2022-03-20,Nagpur,33.2,44.2,1006.2,15.5,Windy
2022-03-20,Delhi,35.3,62.8,1010.6,9.0,Clear
2022-03-20,Bangalore,26.4,63.7,1009.4,12.4,Clear
2022-03-20,Hyderabad,33.7,54.6,1008.3,13.6,Clear
2022-03-20,Chennai,35.1,72.0,1010.5,12.3,Humid
2022-03-20,Kolkata,34.6,74.4,1004.6,15.0,Humid
2022-03-20,Ahmedabad,36.8,46.5,1016.3,8.9,Clear
2022-03-21,Pune,30.5,60.6,1013.3,5.1,Clear
2022-03-21,Mumbai,32.6,74.2,1011.1,9.8,Humid
2022-03-21,Nashik,31.2,55.9,1006.5,15.0,Windy
2022-03-21,Nagpur,32.7,53.5,1012.8,12.5,Cloudy
2022-03-21,Delhi,27.4,52.9,1012.5,11.5,Cloudy
2022-03-21,Bangalore,32.0,68.5,1008.1,11.2,Humid
2022-03-21,Hyderabad,36.2,57.1,1007.0,4.6,Clear
2022-03-21,Chennai,35.4,77.9,1011.1,8.3,Humid
2022-03-21,Kolkata,29.1,82.6,1017.2,8.2,Rainy
2022-03-21,Ahmedabad,34.8,48.0,1009.2,13.0,Cloudy
2022-03-22,Pune,36.2,66.7,1013.4,8.1,Clear
2022-03-22,Mumbai,33.0,90.7,1003.0,12.1,Rainy
2022-03-22,Nashik,26.1,54.6,1016.2,12.5,Cloudy
2022-03-22,Nagpur,32.4,58.6,1010.5,14.2,Windy
2022-03-22,Delhi,29.4,58.3,1014.1,9.1,Cloudy
2022-03-22,Bangalore,29.5,65.5,1011.2,7.3,Cloudy
2022-03-22,Hyderabad,30.7,63.8,1010.7,7.3,Clear
2022-03-22,Chennai,38.1,85.6,1024.4,10.1,Rainy
2022-03-22,Kolkata,37.8,81.6,1014.0,15.3,Rainy
2022-03-22,Ahmedabad,36.1,46.1,1011.3,9.5,Clear
2022-03-23,Pune,28.7,66.1,1009.0,14.2,Windy
2022-03-23,Mumbai,37.3,77.1,1015.3,11.6,Humid
2022-03-23,Nashik,29.5,55.9,1005.4,6.3,Clear
2022-03-23,Nagpur,35.0,42.7,1015.5,7.7,Clear
2022-03-23,Delhi,28.6,64.5,1008.8,8.5,Cloudy
2022-03-23,Bangalore,29.6,62.5,1013.0,10.8,Cloudy
2022-03-23,Hyderabad,32.7,55.1,1013.2,9.5,Clear
2022-03-23,Chennai,36.5,87.3,1009.5,13.0,Rainy
2022-03-23,Kolkata,35.4,75.2,1009.5,9.8,Humid
2022-03-23,Ahmedabad,37.5,43.6,1004.1,12.0,Clear
2022-03-24,Pune,34.8,66.4,1006.7,12.6,Clear
2022-03-24,Mumbai,34.2,81.2,1009.0,4.4,Rainy
2022-03-24,Nashik,33.4,56.9,1010.7,13.7,Clear
2022-03-24,Nagpur,33.5,49.0,1011.5,8.6,Clear
2022-03-24,Delhi,32.3,66.1,1010.2,5.8,Clear
2022-03-24,Bangalore,31.5,54.8,1008.4,5.1,Clear
2022-03-24,Hyderabad,35.8,56.3,1009.8,13.5,Clear
2022-03-24,Chennai,35.7,78.8,1011.4,12.3,Rainy
2022-03-24,Kolkata,33.1,76.5,1008.0,7.2,Humid
2022-03-24,Ahmedabad,35.2,51.0,999.7,4.4,Clear
2022-03-25,Pune,31.0,64.3,1009.5,15.9,Windy
2022-03-25,Mumbai,36.1,83.8,1003.4,8.9,Rainy
2022-03-25,Nashik,29.0,54.2,1006.8,4.6,Clear
2022-03-25,Nagpur,38.0,49.4,1012.2,10.0,Clear
2022-03-25,Delhi,29.3,58.1,1011.4,15.7,Windy
2022-03-25,Bangalore,31.8,69.1,1010.6,14.2,Humid
2022-03-25,Hyderabad,35.6,44.7,1005.8,11.0,Clear
2022-03-25,Chennai,33.5,71.5,1008.4,6.8,Humid
2022-03-25,Kolkata,34.7,77.2,1003.1,7.7,Humid
2022-03-25,Ahmedabad,35.8,45.1,1010.1,10.4,Cloudy
2022-03-26,Pune,30.4,61.4,1011.0,9.0,Clear
2022-03-26,Mumbai,32.1,86.7,1003.5,11.1,Rainy
2022-03-26,Nashik,32.1,51.4,1011.4,6.9,Clear
2022-03-26,Nagpur,35.5,47.9,1014.5,16.2,Windy
2022-03-26,Delhi,31.2,65.7,1011.4,12.3,Clear
2022-03-26,Bangalore,30.0,63.6,1003.4,13.7,Clear
2022-03-26,Hyderabad,33.0,61.1,1003.7,6.5,Cloudy
2022-03-26,Chennai,35.6,79.3,1013.5,10.9,Rainy
2022-03-26,Kolkata,38.5,71.1,1015.8,7.1,Humid
2022-03-26,Ahmedabad,36.2,50.0,1014.7,8.8,Cloudy
2022-03-27,Pune,32.0,69.5,1015.7,6.5,Humid
2022-03-27,Mumbai,32.5,74.4,1006.4,13.3,Humid
2022-03-27,Nashik,31.1,55.2,1010.0,14.2,Windy
2022-03-27,Nagpur,39.8,52.2,999.4,10.9,Clear
2022-03-27,Delhi,31.6,55.4,1011.4,12.1,Clear
2022-03-27,Bangalore,26.5,61.4,1008.7,13.2,Clear
2022-03-27,Hyderabad,34.9,52.9,1003.2,11.1,Clear
2022-03-27,Chennai,37.3,88.6,1012.8,7.6,Rainy
2022-03-27,Kolkata,32.8,71.1,1018.0,9.0,Humid
2022-03-27,Ahmedabad,35.7,47.1,1008.7,14.7,Windy
2022-03-28,Pune,30.0,69.6,1010.5,13.6,Humid
2022-03-28,Mumbai,38.2,81.2,1008.7,10.2,Rainy
2022-03-28,Nashik,29.8,49.5,1016.2,10.7,Clear
2022-03-28,Nagpur,38.8,38.6,1013.1,9.4,Clear
2022-03-28,Delhi,29.7,58.5,1012.0,8.5,Clear
2022-03-28,Bangalore,29.8,65.7,1012.2,12.3,Cloudy
2022-03-28,Hyderabad,32.6,61.8,1019.4,12.0,Clear
2022-03-28,Chennai,37.8,84.0,1009.7,7.7,Rainy
2022-03-28,Kolkata,32.5,80.8,1007.0,8.9,Rainy
2022-03-28,Ahmedabad,37.4,47.6,1011.1,4.6,Clear
2022-03-29,Pune,33.9,62.1,1005.4,6.1,Clear
2022-03-29,Mumbai,35.4,79.5,1010.0,14.6,Rainy
2022-03-29,Nashik,31.1,51.5,1008.5,8.8,Clear
2022-03-29,Nagpur,37.9,62.3,1013.3,9.5,Cloudy
2022-03-29,Delhi,31.5,56.7,1009.0,7.7,Clear
2022-03-29,Bangalore,29.4,65.7,1007.7,6.2,Cloudy
2022-03-29,Hyderabad,37.0,59.1,1003.4,9.7,Clear
2022-03-29,Chennai,33.4,78.4,1004.5,4.0,Rainy
2022-03-29,Kolkata,36.1,77.2,1011.8,10.8,Humid
2022-03-29,Ahmedabad,36.9,44.3,1012.1,14.6,Windy
2022-03-30,Pune,31.0,58.3,1005.5,7.4,Clear
2022-03-30,Mumbai,37.3,80.7,1012.8,11.5,Rainy
2022-03-30,Nashik,29.6,62.3,1008.1,9.5,Clear
2022-03-30,Nagpur,36.2,49.7,1012.1,9.6,Clear
2022-03-30,Delhi,29.8,64.7,1013.1,5.1,Clear
2022-03-30,Bangalore,30.5,65.6,1012.5,11.8,Clear
2022-03-30,Hyderabad,31.6,53.2,1006.6,13.1,Cloudy
2022-03-30,Chennai,35.2,82.4,1014.8,9.1,Rainy
2022-03-30,Kolkata,34.5,71.9,1010.4,10.6,Humid
2022-03-30,Ahmedabad,38.6,51.4,1000.8,9.5,Clear
2022-03-31,Pune,31.7,60.0,1009.3,10.5,Clear
2022-03-31,Mumbai,32.8,83.9,1013.5,10.1,Rainy
2022-03-31,Nashik,27.5,57.5,1015.0,15.2,Windy
2022-03-31,Nagpur,35.4,42.0,1013.4,9.2,Clear
2022-03-31,Delhi,31.2,65.6,1009.7,7.4,Clear
2022-03-31,Bangalore,26.9,57.4,1006.9,8.8,Clear
2022-03-31,Hyderabad,32.0,63.1,1012.4,16.6,Windy
2022-03-31,Chennai,32.8,78.9,1008.3,10.1,Rainy
2022-03-31,Kolkata,38.7,66.6,1007.7,7.8,Cloudy
2022-03-31,Ahmedabad,36.6,44.4,1018.3,8.4,Clear
2022-04-01,Pune,33.2,56.5,1011.1,12.6,Clear
2022-04-01,Mumbai,34.7,75.6,1009.8,10.7,Humid
2022-04-01,Nashik,30.8,58.1,1009.1,9.8,Cloudy
2022-04-01,Nagpur,36.6,53.0,1012.1,11.6,Cloudy
2022-04-01,Delhi,33.0,56.6,1012.4,10.1,Clear
2022-04-01,Bangalore,29.2,75.3,1009.4,11.8,Humid
2022-04-01,Hyderabad,32.6,49.6,1010.0,13.5,Clear
2022-04-01,Chennai,33.8,77.8,1016.2,12.3,Humid
2022-04-01,Kolkata,38.1,72.4,1009.4,6.9,Humid
2022-04-01,Ahmedabad,35.6,42.5,1004.8,14.1,Windy
2022-04-02,Pune,27.8,69.9,1015.0,11.5,Humid
2022-04-02,Mumbai,32.8,72.1,1007.8,11.9,Humid
2022-04-02,Nashik,30.0,51.8,1014.6,15.1,Windy
2022-04-02,Nagpur,35.5,50.6,1004.0,8.8,Clear
2022-04-02,Delhi,30.2,63.3,1009.0,8.8,Cloudy
2022-04-02,Bangalore,29.8,55.2,1009.7,11.0,Cloudy
2022-04-02,Hyderabad,33.3,53.1,1012.4,7.9,Cloudy
2022-04-02,Chennai,36.0,77.7,1001.6,12.0,Humid
2022-04-02,Kolkata,34.4,84.7,1005.2,7.4,Rainy
2022-04-02,Ahmedabad,36.6,49.1,1002.2,7.5,Cloudy
2022-04-03,Pune,31.0,60.4,1006.8,15.0,Windy
2022-04-03,Mumbai,36.4,84.6,1011.1,6.0,Rainy
2022-04-03,Nashik,31.5,63.6,1016.0,11.9,Cloudy
2022-04-03,Nagpur,34.2,54.6,1003.9,11.3,Clear
2022-04-03,Delhi,35.4,58.4,1010.8,10.4,Clear
2022-04-03,Bangalore,29.1,64.6,1015.8,14.7,Windy
2022-04-03,Hyderabad,33.7,56.1,1010.3,5.2,Clear
2022-04-03,Chennai,40.2,72.8,1018.8,7.2,Humid
2022-04-03,Kolkata,34.1,77.1,1014.0,12.0,Humid
2022-04-03,Ahmedabad,33.2,44.0,1005.4,5.9,Clear
2022-04-04,Pune,35.8,62.7,1007.8,14.1,Windy
2022-04-04,Mumbai,37.5,84.3,1007.7,9.1,Rainy
2022-04-04,Nashik,30.6,60.2,1008.0,10.5,Clear
2022-04-04,Nagpur,38.3,50.8,1008.2,12.2,Clear
2022-04-04,Delhi,30.6,55.1,1012.3,12.8,Cloudy
2022-04-04,Bangalore,28.0,64.2,1005.3,12.0,Clear
2022-04-04,Hyderabad,29.9,61.0,1012.0,11.1,Clear
2022-04-04,Chennai,37.2,86.7,1006.1,7.2,Rainy
2022-04-04,Kolkata,32.6,75.4,1008.9,7.9,Humid
2022-04-04,Ahmedabad,36.9,41.6,1016.2,7.9,Clear
2022-04-05,Pune,30.6,65.3,1009.4,11.9,Clear
2022-04-05,Mumbai,31.7,76.6,1008.8,12.2,Humid
2022-04-05,Nashik,27.0,58.8,1012.5,12.0,Clear
2022-04-05,Nagpur,38.3,54.7,1018.2,13.8,Clear
2022-04-05,Delhi,31.5,56.6,999.9,6.3,Clear
2022-04-05,Bangalore,30.7,58.4,1011.0,7.2,Clear
2022-04-05,Hyderabad,35.6,52.2,1014.4,6.4,Clear
2022-04-05,Chennai,35.6,70.2,1005.4,7.1,Humid
2022-04-05,Kolkata,34.5,79.9,1014.2,5.1,Rainy
2022-04-05,Ahmedabad,35.6,43.0,999.9,11.7,Clear
2022-04-06,Pune,32.0,59.0,1011.4,10.9,Cloudy
2022-04-06,Mumbai,37.1,80.9,1012.8,9.6,Rainy
2022-04-06,Nashik,29.8,57.0,1007.0,8.3,Cloudy
2022-04-06,Nagpur,36.2,46.5,1001.9,13.6,Clear
2022-04-06,Delhi,28.1,53.5,1010.5,1.6,Clear
2022-04-06,Bangalore,25.8,59.3,1011.2,10.9,Cloudy
2022-04-06,Hyderabad,35.9,51.7,1009.1,8.3,Clear
2022-04-06,Chennai,35.0,74.1,1016.1,8.6,Humid
2022-04-06,Kolkata,35.5,82.4,1005.7,8.1,Rainy
2022-04-06,Ahmedabad,35.9,38.0,1009.0,13.5,Clear
2022-04-07,Pune,29.8,65.5,1010.7,3.6,Clear
2022-04-07,Mumbai,31.8,92.1,1009.6,1.2,Rainy
2022-04-07,Nashik,32.9,44.7,1011.2,12.5,Clear
2022-04-07,Nagpur,39.4,55.1,1008.4,10.2,Clear
2022-04-07,Delhi,30.8,57.2,1008.6,14.1,Windy
2022-04-07,Bangalore,27.7,68.5,1006.6,7.5,Humid
2022-04-07,Hyderabad,36.3,56.4,1001.4,7.4,Clear
2022-04-07,Chennai,35.9,71.1,1006.6,9.4,Humid
2022-04-07,Kolkata,35.5,79.0,1010.4,14.1,Rainy
2022-04-07,Ahmedabad,40.2,50.2,1014.9,7.0,Clear
2022-04-08,Pune,31.5,61.1,1009.6,11.9,Cloudy
2022-04-08,Mumbai,36.5,86.2,1009.0,8.1,Rainy
2022-04-08,Nashik,30.6,50.7,1009.3,10.0,Clear
2022-04-08,Nagpur,33.4,45.1,1007.8,8.6,Clear
2022-04-08,Delhi,29.5,51.0,1011.4,12.7,Clear
2022-04-08,Bangalore,29.5,66.2,1012.6,6.3,Clear
2022-04-08,Hyderabad,37.5,54.0,1009.0,8.8,Clear
2022-04-08,Chennai,33.9,64.7,1010.9,15.7,Windy
2022-04-08,Kolkata,33.6,73.1,1014.1,10.8,Humid
2022-04-08,Ahmedabad,35.0,53.7,1010.8,9.3,Clear
2022-04-09,Pune,34.9,58.3,1010.3,2.1,Clear
2022-04-09,Mumbai,35.1,74.7,1007.5,6.6,Humid
2022-04-09,Nashik,29.5,56.2,1003.6,12.1,Clear
2022-04-09,Nagpur,36.8,45.7,1010.9,10.2,Clear
2022-04-09,Delhi,33.1,67.2,1013.3,10.5,Clear
2022-04-09,Bangalore,28.3,58.7,1009.8,8.2,Clear
2022-04-09,Hyderabad,33.9,61.3,1009.1,7.6,Clear
2022-04-09,Chennai,34.5,70.5,1013.4,12.7,Humid
2022-04-09,Kolkata,34.5,77.8,998.1,14.0,Humid
2022-04-09,Ahmedabad,36.6,46.6,1008.7,14.2,Windy
2022-04-10,Pune,29.8,69.1,1011.6,11.9,Humid
2022-04-10,Mumbai,34.3,72.2,1013.7,10.9,Humid
2022-04-10,Nashik,32.7,54.8,1008.3,14.2,Windy
2022-04-10,Nagpur,39.8,48.8,1007.0,12.4,Clear
2022-04-10,Delhi,33.2,55.0,1016.7,9.1,Cloudy
2022-04-10,Bangalore,28.0,62.4,1008.4,12.2,Clear
2022-04-10,Hyderabad,35.2,49.7,1009.8,5.4,Clear
2022-04-10,Chennai,35.5,79.1,1009.7,12.2,Rainy
2022-04-10,Kolkata,32.8,75.1,1013.6,5.6,Humid
2022-04-10,Ahmedabad,42.0,51.7,1010.0,7.5,Clear
2022-04-11,Pune,34.3,63.0,1012.3,8.6,Cloudy
2022-04-11,Mumbai,32.3,76.5,1011.5,12.1,Humid
2022-04-11,Nashik,28.4,53.4,1015.8,13.5,Clear
2022-04-11,Nagpur,36.2,50.6,1009.0,21.4,Windy
2022-04-11,Delhi,31.9,59.1,1013.0,8.4,Clear
2022-04-11,Bangalore,30.8,59.0,1008.8,16.1,Windy
2022-04-11,Hyderabad,34.4,52.8,1006.2,11.5,Clear
2022-04-11,Chennai,37.0,77.2,1011.3,6.7,Humid
2022-04-11,Kolkata,33.1,82.7,1013.9,9.8,Rainy
2022-04-11,Ahmedabad,36.8,56.7,1010.2,9.6,Cloudy
2022-04-12,Pune,30.8,67.9,1010.6,7.4,Clear
2022-04-12,Mumbai,37.4,84.8,1007.2,3.1,Rainy
2022-04-12,Nashik,30.6,62.0,1003.6,8.9,Cloudy
2022-04-12,Nagpur,33.6,51.8,1009.8,9.1,Clear
2022-04-12,Delhi,29.8,49.0,1014.3,14.7,Windy
2022-04-12,Bangalore,29.0,67.1,1004.1,9.6,Clear
2022-04-12,Hyderabad,33.9,47.7,1017.3,7.3,Clear
2022-04-12,Chennai,37.5,72.5,998.7,13.3,Humid
2022-04-12,Kolkata,36.4,81.3,1010.3,11.2,Rainy
2022-04-12,Ahmedabad,41.6,36.2,1011.8,13.7,Clear
2022-04-13,Pune,32.1,62.9,1016.0,7.2,Clear
2022-04-13,Mumbai,34.9,76.7,1010.0,15.1,Humid
2022-04-13,Nashik,29.4,62.7,1009.4,7.4,Clear
2022-04-13,Nagpur,33.4,44.7,1005.7,14.5,Windy
2022-04-13,Delhi,33.4,61.3,1007.4,14.0,Windy
2022-04-13,Bangalore,25.7,74.0,1007.3,9.2,Humid
2022-04-13,Hyderabad,33.0,47.9,1017.7,12.4,Clear
2022-04-13,Chennai,36.8,76.2,1006.1,11.3,Humid
2022-04-13,Kolkata,37.3,84.9,1008.6,12.6,Rainy
2022-04-13,Ahmedabad,40.6,38.1,1017.2,10.6,Cloudy
2022-04-14,Pune,29.8,62.0,1014.4,6.2,Cloudy
2022-04-14,Mumbai,37.1,72.9,1007.2,10.8,Humid
2022-04-14,Nashik,27.7,56.4,1008.9,5.1,Cloudy
2022-04-14,Nagpur,37.0,50.6,1010.0,10.2,Clear
2022-04-14,Delhi,29.5,58.0,1015.0,15.5,Windy
2022-04-14,Bangalore,30.1,60.2,1010.1,9.7,Cloudy
2022-04-14,Hyderabad,35.6,48.4,1010.4,4.6,Clear
2022-04-14,Chennai,38.4,78.1,1005.5,8.9,Rainy
2022-04-14,Kolkata,37.8,71.3,1007.2,12.2,Humid
2022-04-14,Ahmedabad,36.3,47.9,1009.9,7.6,Clear
2022-04-15,Pune,35.4,56.5,1007.7,6.4,Clear
2022-04-15,Mumbai,32.1,83.7,1014.7,12.2,Rainy
2022-04-15,Nashik,27.0,57.5,1012.2,12.7,Cloudy
2022-04-15,Nagpur,38.3,49.6,1005.0,8.6,Clear
2022-04-15,Delhi,34.3,63.7,1016.6,13.4,Clear
2022-04-15,Bangalore,28.1,60.5,1009.4,10.1,Clear
2022-04-15,Hyderabad,31.5,56.7,1013.3,17.1,Windy
2022-04-15,Chennai,35.3,66.6,1009.4,12.5,Clear
2022-04-15,Kolkata,32.4,69.6,1007.2,11.6,Humid
2022-04-15,Ahmedabad,36.0,37.2,1013.6,4.7,Clear
2022-04-16,Pune,33.9,59.3,1010.8,13.2,Clear
2022-04-16,Mumbai,37.7,79.2,1006.1,10.4,Rainy
2022-04-16,Nashik,31.0,58.3,1008.1,11.5,Clear
2022-04-16,Nagpur,36.0,38.4,1008.8,7.1,Cloudy
2022-04-16,Delhi,32.6,52.7,1008.0,10.2,Cloudy
2022-04-16,Bangalore,30.9,67.3,1009.6,14.1,Windy
2022-04-16,Hyderabad,33.5,53.8,1007.7,8.8,Clear
2022-04-16,Chennai,34.7,72.6,1007.3,10.6,Humid
2022-04-16,Kolkata,32.0,74.3,1012.7,8.3,Humid
2022-04-16,Ahmedabad,40.7,44.9,1003.8,9.2,Clear
